id,grade,unit,unit_label,question,choice1,choice2,choice3,choice4,answer
1019,2,biology,生物,熱いものにふれて思わず手をひっこめる反応の経路はどれか。,感覚器官→感覚神経→脊髄→脳→運動神経→運動器官,感覚器官→感覚神経→脳→運動神経→運動器官,感覚器官→感覚神経→脊髄→運動神経→運動器官,感覚器官→脊髄→運動器官,3
1020,2,biology,生物,次のうち、反射の例ではないものはどれか。,熱いやかんにふれて手をひっこめた,食べ物を見ると唾液が出た,外が暑かったので上着を１枚ぬいだ,ひざをたたくと足が動いた,3
1021,2,biology,生物,反射のしくみは、主に何のために役立っているか。,運動効率を上げるため,危険から身を守るため,神経伝達速度を上げるため,末梢神経の機能を確認するため,2
1022,2,biology,生物,骨格の役割として、体を支える以外に何があるか。,体温を調節する,食物を消化する,脳や内臓などの保護,血液の循環を行う,3
1023,2,earth,地学,空気があたためられるとどうなるか。,下降する,上昇する,流れていく,凝縮する,2
1024,2,earth,地学,空気に含まれる水蒸気が冷やされてできる水滴や、0℃以下でできる氷の粒を何というか。,雲粒,雲水,氷粒,水粒,1
1025,2,earth,地学,雲ができるとき、水蒸気は空気中でどのようになるか。,昇華する,蒸発する,凝結する,沸騰する,3
1026,2,earth,地学,雲ができるためには、どのような空気の流れが必要か。,上昇気流,下降気流,季節風,海陸風,1
1027,2,earth,地学,雲ができる実験で使われる道具はどれか。,電子レンジ,気圧計,ピストン,スポイト,3
1028,2,earth,地学,空気が山の斜面にそって上昇すると何ができやすいか。,雪,雨,雲,雷,3
1029,2,earth,地学,空気の温度が下がると水蒸気はどうなるか。,蒸発する,凝縮する,沸騰する,昇華する,2
1030,2,earth,地学,水の循環において、何によって起こされているか。,凝縮,下降気流,上昇気流,太陽のエネルギー,4
1031,2,earth,地学,地表付近で空気中の水蒸気が冷やされ、水滴となって視界が悪くなる現象は何か。,露,霧,霰,雨,2
1032,2,earth,地学,水の循環に関係しないものはどれか。,蒸発,凝結,蒸散,沈殿,4
1033,2,earth,地学,雲ができやすいのはどのような場所か。,上昇気流がある場所,海の上,森林の中,山のふもと,1
1034,2,earth,地学,氷の粒から始まる雲ができるのはどの温度より下のときか。,－10℃,－5℃,0℃,5℃,3
1035,2,earth,地学,霧の発生しやすい時間帯はいつか。,昼すぎ,夕方から夜にかけて,深夜から早朝にかけて,朝から正午にかけて,3
1036,2,earth,地学,空気が膨張すると温度はどうなるか。,上がる,下がる,変わらない,一時的に上がる,2
1037,2,earth,地学,雲をつくる実験でフラスコ内に線香の煙を入れる理由は何か。,空気の流れを視認するため,熱を発生させるため,水滴の核とするため,圧力を上げるため,3
1038,2,earth,地学,雲ができるとき、水滴の核となるものは何か。,空気,ちりやほこり,酸素,窒素,2
1039,2,earth,地学,雲ができるときの水滴の核を何というか。,雲核,蒸気核,凝結核,雲粒,3
1040,2,earth,地学,雨や雪などをまとめて何というか。,霧,水蒸気,雲,降水,4
1041,2,earth,地学,雪ができるしくみとして正しいものはどれか。,氷の粒が柔らかくなる,水滴が落下中に凍る,氷の粒が途中でとけずに落ちてくる,雲の中で水滴が合体する,3
1042,2,earth,地学,雲ができる場所として誤っているものはどれか。,上昇気流のある場所,山の斜面,暖気と寒気がぶつかる場所,高気圧の中心付近,4
1043,2,earth,地学,空気が物体を押す作用を何というか。,空気力,空圧,気圧（大気圧）,パスカル,3
1044,2,earth,地学,気圧の単位は何か。,hN,N,HPa,hPa,4
1045,2,earth,地学,気圧の単位hPaは何というか。,パスカル,ヘクトパスカル,ハンドレッドパスカル,ヘンリーパスカル,2
1046,2,earth,地学,海面上の気圧を1気圧としたとき、約何hPaはか。,約980hPa,約1000hPa,約1013hPa,約10130hPa,3
1047,2,earth,地学,1hPaは何Paか。,0.01Pa,0.1Pa,10Pa,100Pa,4
1048,2,earth,地学,高度が高くなると気圧が低くなるのはなぜか。,空気の量が多いため,気温が高くなるため,上にある空気の重さが大きくなるため,上にある空気の重さが小さくなるため,4
1049,2,earth,地学,気圧の性質として誤っているものはどれか。,気圧は物体の面に対して垂直にはたらく,気圧はあらゆる方向に同じ大きさではたらく,気圧は地球上すべて同じである,高度が高いほど気圧は低くなる,3
1050,2,earth,地学,単位面積あたりの面を垂直に押す力を何というか。,圧力,垂力,押力,推力,1
1051,2,earth,地学,圧力の単位はPaやhPa以外に何があるか。,g/m²,kg/m²,N/㎡,N/m,3
1052,2,earth,地学,圧力を求める計算式はどれか。,力÷体積,力÷面積,力×面積,重さ×面積,2
1053,2,earth,地学,重さ10Nの物体を2㎡の面に置いたときの圧力はいくつか。,0.2Pa,0.5Pa,5Pa,20Pa,3
1054,2,earth,地学,10000Paの圧力が0.02㎡の面に対してはたらくとき、この面を押す力はいくつか。,0.2N,2N,20N,200N,4
1055,2,earth,地学,重さ5Nの物体が100Paの圧力をかけているとき、接している面の面積はいくつか。,0.05㎡,0.5㎡,5㎡,50㎡,1
1056,2,earth,地学,1hPaは何N/㎡か。,0.1N/㎡,1N/㎡,10N/㎡,100N/㎡,2
1057,2,earth,地学,水を入れたペットボトルをスポンジの上に置くとき、へこみが大きくなる置き方は。,横にして置く,ペットボトルのふたを下にして置く,ペットボトルの底を下にして置く,どの置き方でも、へこみの大きさは変わらない,2
1058,2,earth,地学,圧力について、物体の接する面積が小さいほどどうなるか。,小さくなる,変わらない,大きくなる,分からない,3
1059,2,earth,地学,ある直方体について、面Aが24㎠、面Bが48㎠、面Cが72㎠のとき、圧力が最も大きくなるのはどの面を下にしたときか。,面A,面B,面C,どの面でも同じ,1
1060,2,earth,地学,空気中に含むことができる最大の水蒸気量を何というか。,飽和水蒸気量,飽和水溶液,飽和量,限界水蒸気量,1
1061,2,earth,地学,飽和水蒸気量は気温が高くなるほどどうなるか。,小さくなる,変わらない,大きくなる,分からない,3
1062,2,earth,地学,空気を冷やしていくと水蒸気が水滴に変わり始める温度を何というか。,凝結点,飽和点,凝固点,露点,4
1063,2,earth,地学,空気1㎥中に含まれる水蒸気量の割合を百分率（％）で表したものを何というか。,飽和水蒸気量,湿度,質量パーセント濃度,濃度,2
1064,2,earth,地学,湿度を求める式として正しいものはどれか。,飽和水蒸気量÷水蒸気量×100,水蒸気量×飽和水蒸気量×100,水蒸気量÷飽和水蒸気量×100,（水蒸気量－飽和水蒸気量）×100,3
1065,2,earth,地学,湿度が100％のとき、空気中に含まれている水蒸気量はどのような状態か。,全く含まれていない,飽和水蒸気量と等しい,非常に少ない,飽和水蒸気量より多い,2
1066,2,earth,地学,湿度が50％のときの空気中の水蒸気量は、飽和水蒸気量のどのくらいか。,半分より多い,半分より少ない,ちょうど半分,ゼロ,3
1067,2,earth,地学,気温25℃、飽和水蒸気量23.1g/㎥、水蒸気量12.8g/㎥のときの湿度は約何％か。,約55％,約65％,約75％,約85％,1
1068,2,earth,地学,露点の測定に使う金属製のコップに入れるのはどれか。,温水,お湯,水道水,氷水,4
1069,2,earth,地学,露点の測定で、コップの外側がくもり始めたときの温度は何を示すか。,凝結点,飽和点,凝固点,露点,4
1070,2,earth,地学,露点をはかる実験で、金属製のコップに水を入れ、水温と気温の温度がほぼ同じになるようにする。どんな水を入れるか。,氷水,水道水,くみ置きした水,蒸留水,3
1071,2,earth,地学,露点に達した空気の湿度は何％か。,0,0.5,0.8,1,4
1072,2,earth,地学,露点に達した空気をさらに冷やした時、湿度はどうなるか。,高くなる,低くなる,変わらない（100%）,0%になる,3
1073,2,earth,地学,露点に達した空気をさらに冷やした時、飽和水蒸気量を超えた分の水蒸気量はどうなるか。,消える,水滴となる,蒸発する,空気に含んだまま変わらない,2
1074,2,earth,地学,露点に達した空気を温めたとき、湿度はどうなるか。,高くなる,低くなる,変わらない,100%になる,2
1075,2,earth,地学,空気が10℃のときの水蒸気量と20℃のときの水蒸気量が等しい時、どちらの方が湿度は高いか。,20℃のとき,同じ,わからない,10℃のとき,4
1076,2,earth,地学,天気記号を使って地図上に記入して表す図を何というか。,天気用図,天気記号図,天気図,気象図,3
1077,2,earth,地学,等圧線は何hPaごとに引かれるか。,2hPa,4hPa,5hPa,10hPa,2
1078,2,earth,地学,低気圧はどのようなところにできるか。,気圧が高いところ,等圧線が開いているところ,気圧が低いところ,気温が高いところ,3
1079,2,earth,地学,風の向きはどのように決められるか。,雲の流れで決まる,気温の差で決まる,風の吹く（向かう）方向で決まる,風が吹いてくる方向で決まる,4
1080,2,earth,地学,雲量とは何を表したものか。,雲の数,雲の高さ,空全体に占める雲の割合,雨の降る可能性,3
1081,2,earth,地学,気圧の測定に用いられる道具はどれか。,乾湿計,風力計,アネロイド気圧計,雨量計,3
1082,2,earth,地学,湿度は、乾湿計の乾球の示度と何の差から求めるか。,湿球の示度,温球の示度,気球の示度,圧球の示度,1
